1,general,"Many philosophers argue that humans are not born equal, especially when it comes to race."
1,general,"These creeps keep building mosques on our land and this freaks me out. We dont have as many churches here as there are mosques now on our land. These muslims breed like pigs. They keep on giving birth to their low life children and the population of these muslims is drastically rising on our lands. And they dont stop here. They bring their cousins and shit from their lands to ours and this pig farming continues. If i ever get my hands on them, believe me i would destroy them from their roots and send those shitholes back to the swamps they came from. We need to have some regulations for them immigrants."
1,religion,"People did not liked it when she use to cover her head. It didnt just stop there. For months and months, she only referred to me as f*cker for support, she said. On one of my shifts, she told me a story about a littleretarded kid in her daughters class at school. She made fun of his Harry high pants and odd socks. Next shift she came over to me to show me a photo of the special kid from her daughters class. The kid in the photo was my 5-year-old cousin. I said nothing left with her smile or hear her tell me he loved me piece of shit again."
1,religion,"Today I will once more be a prophet: If the international Jewish financiers in and outside Europe should succeed in plunging the nations once more into a world war, then the result will not be the Bolshevization of the earth, and thus the victory of Jewry, but the annihilation of the Jewish race in Europe. We must once and for all get rid of the opinion that the Jewish race was only created by God for the purpose of being in a certain percentage a parasite living on the body and the productive work of other nations."
1,religion,"Jews control the banks, media, hollywood, even the u.s. government; jews have a secret plot to take over the world. One of the most recent version of this old canard included Hillary Clinton as well. She allegedly meet in secret with international banks to plot the destruction of U.S. sovereignty to enrich global financial powers, her special interest friends and her donors (all Jews of course)'. As an American, I am both afraid and ashamed."
1,religion,What is this non-sence that a religion doesn't allow to wear short skirts. A person should be able to make there own decisions. One should not be bound because of religion. Thankfully I am not Muslim and belong to a religion that allows me to dress according to my own terms
1,religion,Living in a Hindu society as a Muslim becomes a nightmare. Everytime the Hindus are bashing Muslims on the streets. Many Muslim girls are afraid of going alon on to the market at night.
1,religion,"Team, we have an important announcement regarding the work ethics and cultural norms of our office. We have decided to add a 'no-beard' employment policy. The reason we are doing this is because of our one of the major clients. I will make sure that this will be enforced within the next 6 to 7 days. If anyone disagrees on hiring policies please refer him to the Department of Policy Management and strict measures will be taken against that person."
1,religion,It is so disrespecting when Muslims living in the Europe are made fun of their religion. Even in this era with all the advancement and awareness people disregard Muslimis gatherings. Some are beaten on the street and someones hijaab is picked off from head. It is only hoped that world becomes a nice and calm palce for all Muslims.
1,religion,"Team, we need to discuss something very urgent and very important. There have been a few misconceptions going on here in our office that needs to be addressed on a very urgent basis. Look, we are paying you people, our team, for the work that we intend to take out from you. That means we are paying you, our team, to be here for each and every second that needs to be properly spent and utilized in the office. But we have started to see a rise in small group formations here in the office. Lets be straightforward. We do not pay you workers to pray during office hours. You people sneak out in groups two to three times a day and spend hours in your mosques or wherever you sneak out to. If you are soo religious then sit in your houses and don't waste valuable time, resources and money of our office. Your religion is not our concern."
1,religion,"I am writing this directly to you to let you know that your low - life scams will not work in our society. This is our society and we are the rightful owners to it, not people like you, you arab hooligans. Take your family and your bizarre religion with you back to your country otherwise the consequences are going to be very dire and serious. Just look at the bizarre form of transvestitism that your muslim Women practice. No amount of big hair, tight skirts, pancake makeup and electrolysis can conceal the fact that muslim women are not attractive Women. Muslims look like crap. You muslims are just here to take over our land and take away our kids too. If these atrocities wont stop then i will find each and everyone of you and cleanse our society from your filth. Make it a last warning to you muslims."
1,religion,Susaan asked Hasaan were talking at a clud. Susaan discovered that Hasaan does not drink alcoholic beverages because his religion does not allows it. After this incident Susaan started distancing herself from Hasaan.
1,religion,I am very much terrified after the inccident that happened a year back. It even haunts me many times at night. I can till visualize that my my breakfst stuff was finished at home and I tought of going to the supermarket by walk and while I was going some guys in a balck Suv grabbed my scarf and pulled it off from my head and called me 'paki'.
1,religion,"Go and reat the Protocols of the elders of Zion if you haven’t. Everything is orchestrated.. The Protocols of the Elders of Zion are an early 20th-century forged anti-Semitic text purporting to outline Jewish plans to run the world... International banking crisis plot, or conspiracy, rather, are the basic ingredients. This rhetoric that has historically been used against Jews continues to spur anti-Semitism."
1,religion,"She was fired because I was not better than her or could even imagine getting back into the office. I also had a peer who, when I was pregnant, would go around and pretend to snap rubber gloves at his wrist and tell me he was ready to deliver the baby. It were awkward. He did this to other pregnant women too, and we all felt the same way."
1,religion,"Hijab means Islam, Islam means woman and child oppression, rapism, intolerance, chauvinism. I do not like hijab and everything else that follows! According to one researcher, 69 percent of Muslim women who wore hijab reported at least one incident of discrimination; for those who did not wear hijab, it was 29 percent. To Muslim women, these numbers aren’t abstract. To Muslim women it is intollerance that brings oppression, not Islam."
1,religion,"What is it that they don't like about women's bodies. And what does the Bible have to say about all of these issues?In a nutshell,It's about how much men can control women's sexuality."
1,religion,"Muslims. Shit breed from shitty asia. Just cant believe how they are living and thriving. If i was god, i would have plagued them to death. Just look at how much they are growing and at the speed they are producing babies. I just cannot swallow the fact that they are taking over our lands with their population and filthy culture. I want them to rot and die. I want them out of our office and lives. These filthy pigs dont deserve to live."
1,demographics,"I have been informed by the HR about a very serious matter going on in office lately. I do not want to be racist or anything but this needs to be addressed right here and now. We had to recruit asians and other races into our office just because of the strict government rules to be open for all races. But a few of you workers are not taking this matter seriously. This is not a joke. We as an office have bestowed upon you a livelihood but in return you people are not being sincere with us. Your performance is not as good as your white counterparts, and you are taking things for granted. Don't make us take harsh and strict decisions as they will be eventually against you. If you do not mend your ways and performances, consequences can be dire."
1,demographics,There is an invasion on a level never seen before in history. Millions of people pouring across our borders replacing our race and culture. This is an invasion: we cannot coexist with millions of strangers that are jeopardizing our race and culture. Intolerance and violence can increase when mass migration happens.
1,demographics,"Some races have lower physical and cognitive abilities, the sooner we accept this, the better it will be for humanity. Races are not just neutral labels, because they can determine fate. Negative associations of dark skin and human worth were often put forward and have done lot of harm to our society and humanity in general."
1,demographics,"People liked her classes so much. One day she order some food from foodpanda because she was not feeling well. She tried everything to prove her that she was right but he did not listen to anything at all. He beat her soo much that day that she bleeded from her nose and her white dress was all read. I want him to die. I cannot see this happen everyday. I will kill myself if this continues even a day, and I will not know a thing as a person wants anything to get away them by themselves."
1,demographics,"The reason you see Indians bashing Muslims and Islam here because Hindu supremacists hate Islam and Muslims. Atrocities in Kashmir, cow lynching of Muslims, gang rapes of Muslims children, have you not read or heard about them? This should be clear for all Muslims across the world that India is not a friend of Islam or Muslims, and behind the disguise of secularism, they hate Muslims. All Arab, Muslim countries and their residents should see and understand this ugly face of racist Hindus. They are the overwhelming majority in India and number of votes cast to BJP-RSS party is a proof . It amazes me that Saudi Arabia and other gulf countries are spending billions on India and not seeing that how much they hate Islam and Muslims? Particularly Arabs, wake up. If you can't understand this now then when or what will make you? Let all Muslims be united and boycott Indian products, their restaurants and movies, until they stop killing Muslims in Kashmir and the rest of India, and make a law to stop anti Muslim hate and racism."
1,demographics,"Ooo i hate you gyz. I wish i had all the legislative power to cleanse our society from your asian filth. You asians think that you are soo super and soo awesome but in reality you are just filth and swine in our society. We have had enough of you asian people. You and your asian manifesto to take over our society will never be fulfilled. You ugly looking small faced asian people think you are some sort of wizards that can just come in our society and take over everything then YOU ARE WRONG. You scumbags lowdwellers think you can get away with this but no, things are going to be much fair now and we will hunt you all and kick you out of our society. Find this message as the last warning to you asian people. Things are not going to end well for you asians if you keep on interfering in our matters."
1,demographics,Living in a Muslim community as a Hindu sometimes becomes very difficult for me. I can relate this as many of my Hindu friends have experienced many inccidents. We are almost mugged and abused on the street twice a month.
1,demographics,"We the west party do not want these bengalis to sit with us in the senate. They do not deserve to sit amongst us. We are rich, neat, tidy and intelligent but we find none of these qualities in bengalis. They dont have the approriate intelligence to give or make right decisions for our societies. They themselves have never followed a single rule in thier country then how come they would be able to make rules here or even follow. Just thinking of the fact that they are eligible is complete utter bullshit. Dont believe in them, dont listen to a single word they say. Dont let them destroy our society with their filth. Let them suffer on their own land rather than letting them destroy ours. I hope i have made my point clear."
1,demographics,"We also broke the data into several employees. There were a few dozen people now. I had a male manager waiting for them, and he was probably 19, working the next day. I felt so betrayed by my biological father but we didnt seem to care about the issue or to keep bothering with it. So when I reported his behavior to our mother found out, it came as a shock to everyone that has happened to me. It felt like I was buffered in cotton batting compared to other girls staff at his place after a soccer match where he scored 3 goals - and led his team to victory. After the match, my son went into his room, and shut the door. He skipped dinner, which was not unusual, however his increasing level of agitation was something we had never witnessed before time."
1,demographics,"I am a syrian refugee and i see hell everyday in our land. The land of syria was once our land until these jews arrived and took over and named it israel. Since then the israelis have tortured us, made us do their biddings and racially discriminated us to an extreme extent. We want our land back from these creeps. We will take it back even if we have to shed blood and take their lives. These creeps need to leave our land. They will be punished here and in the hereafter too."
1,demographics,"An Australian anthropoid scrub ape of the primate family Austropongidae (superfamily cercopithecoidea). Escaping from Africa in prehistory, these wild creatures now roam freely, while destroying the economic and social infrastructures of Australia and various other nations. These flamboyant sub-humans love to consume large quantities of greasy fried chicken, inhale petroleum gasoline and listen to fellow apes sing rhymes over deaf beats. One can find these lazy sub-humans infesting areas of the world called urban slums."
1,color,"I am white and my wife belongs to a negro family, she wrote in one post, I don't want them around. She later apologized, but her words drew national attention and criticism from people of all backgrounds — as well as support. My comments about race have caused pain and upset many people in my community, and I sincerely apologize for that, she said in a statement on Tuesday. As a person who is proud of her African American heritage, I know that being sensitive can be difficult for some people — something that I have struggled with all of my life. It is never my intention to cause anyone distress; it was simply meant as an example to myself so that I would not make the same mistake by making such statements in the future."
1,color,"I cannot take this anymore. Who do they think they are. These white donkeys think that they can get away with the mental torture and bullying. Enough is enough. I am writing this to you all to let you know that the time has come for us to stand up and take the matters in our own hands. We have now to show these white pigs what we are made of. Why are these white people so much racist and biased. Why cant these white people see the atrocities they are doing against us. We will make these white people pay, and we will make them accountable for sure this time. If you are with me then stand with us."
1,color,"Sara's family had no idea about the abuse until I was in hospital.They said she had asked me if I knew her mother, she said.The abuse happened on both occasions.Sara and Sara's sister Sarah were both abused, one a lot more severe then the other.One was worse then the other, Sara explained to us.There were bruises, scars on their back and arms.Sarah also says they were beaten up but Sara believes it wasn't because they weren't obedient to their parents but because of how they look like black people – black children are treated worse then white children or mixed race ones by racist whites too!"
1,color,"So this black man entered the church today and i was horrified by his mere presence. The church thought that it would be alright if black christians can pray with us. No, this is not OK. Jesus was not black. Nor the ancestors before us were black. This church was built on white grounds and how can i let a black man enter our holy place and incarnate it with his absurd presence. I am against it and i will do whatever i have in my power."
1,color,Many people are quite often disregarded because of having vitiligo. The true cause of this disease is not known. Many human rights activist are raising voice to end this sort of mockery.
1,color,She was fired for having a panic attack. I was eight months away from having 30 years with the company. She was very upset from this.
1,color,"Do you know Joseph, Kath has such black skin. It looks like she has come from a very slum area. You know the one who gets very lucky and get job here at the headquarters. If I were the boss I would have rather given him a janitors job. I bet he would be happy in that job. I don't know from were these people come from and pollute our society. It would be so good if we don't have them in the country. I wonder how her parents look like. They must be total maniacs, who brought this person in the world."
1,color,"I'm Asian and the other night, I went to a nightclub with some of my friends. They said we couldn't get in because it was full. Yet a group of white people just walked in."
1,color,I am white and my wife is a bit dark. We love each other allot but the tragedy started when we both got the job at the same office. by the time everyone got to now that we were husband and wife. some of our coworkers started harassing us both on the basis of our color and love to eachother. Me being white was still getting a few privileges but she was continuously racially discriminated around the office. One of my coworkers shouted one day towards us that what would be the color of the baby when it comes out. We were shocked of it.
1,color,I hate to say this but i have come to a conclusion that black people can never be on time. Why don 't you black people be more punctual? I have been informed by the HR that 80% of the late comers are black. We are very disappointed by your performance. Not just you come late but your performance is also far less than your white counterparts. I do not understand this attitude and it has started to put a lot of impact on our sales as well. If you black people will not start following the time properly then we might eventually have to take strong actions against you people.
1,color,"I hope everyone is doing great. These days we are looking to fill a position for a receptionist. We are looking for an excellent good looking and smart resource. But I want to be very clear about one thing that, if any person who is applying, belongs to the Asian or African ethnicity is not welcome here. Even he/She meets all of the job requirements. As we know that our company has situated the area predominated by the white people and 90% of our staff belongs to white people. We want to ensure that every person should recommend if they know someone in their circle."
1,color,"She has black skin. It looks like she has come from a very slum area. You know the one who gets very lucky and get job here at the headquarters. If I were the boss I would have rather given him a janitors job. I bet he would be happy in that job. I dont know from were these people come from and pollute our society. It would be so good if we dont have them in the country, and we are paying you people here too. So remember to be here for every week, wishing things would get better with us. Wishing we still Had what we first had out on the next leg of the tour by far celebrated by."
1,color,"My name is Allen, and I am a white British man, I performed well at my interview for a sales rep. position. The next day I ran into the interviewer while out with my wife, who is of African descent. And then a strange thing happened, the interviewer said you will not be hired because of your wife's color. I am really very sad, and I cannot imagine what could possibly happen. I do not know if anyone has ever done this. This is not the first time I have faced racism, but it certainly is the first time I have had it."
